county,town,precinct,office,district,party,candidate,votes
Orleans,Greensboro,NA,Attorney General,NA,Republican,Karen Kerin,12
Caledonia,Groton,NA,Attorney General,NA,Republican,Karen Kerin,18
Essex,Guildhall,NA,Attorney General,NA,Republican,Karen Kerin,11
Windham,Guilford,NA,Attorney General,NA,Republican,Karen Kerin,12
Windham,Halifax,NA,Attorney General,NA,Republican,Karen Kerin,4
Addison,Hancock,NA,Attorney General,NA,Republican,Karen Kerin,5
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Karen Kerin,17
Windsor,Hartford,Windsor 6-1,Attorney General,NA,Republican,Karen Kerin,30
Windsor,Hartford,Windsor 6-2,Attorney General,NA,Republican,Karen Kerin,88
Windsor,Hartland,NA,Attorney General,NA,Republican,Karen Kerin,60
Franklin,Highgate,NA,Attorney General,NA,Republican,Karen Kerin,21
Chittenden,Hinesburg,Chittenden 1-1,Attorney General,NA,Republican,Karen Kerin,44
Chittenden,Hinesburg,Chittenden 1-2,Attorney General,NA,Republican,Karen Kerin,0
Orleans,Holland,NA,Attorney General,NA,Republican,Karen Kerin,8
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Karen Kerin,7
Chittenden,Huntington,NA,Attorney General,NA,Republican,Karen Kerin,20
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Karen Kerin,31
Rutland,Ira,Rutland Rutland 1-1,Attorney General,NA,Republican,Karen Kerin,1
Rutland,Ira,Rutland Rutland 1-2,Attorney General,NA,Republican,Karen Kerin,8
Orleans,Irasburg,NA,Attorney General,NA,Republican,Karen Kerin,13
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Karen Kerin,14
Windham,Jamaica,NA,Attorney General,NA,Republican,Karen Kerin,20
Orleans,Jay,NA,Attorney General,NA,Republican,Karen Kerin,4
Chittenden,Jericho,NA,Attorney General,NA,Republican,Karen Kerin,73
Lamoille,Johnson,NA,Attorney General,NA,Republican,Karen Kerin,27
Rutland,Killington,NA,Attorney General,NA,Republican,Karen Kerin,21
Caledonia,Kirby,NA,Attorney General,NA,Republican,Karen Kerin,8
Bennington,Landgrove,NA,Attorney General,NA,Republican,Karen Kerin,9
Addison,Leicester,NA,Attorney General,NA,Republican,Karen Kerin,43
Essex,Lemington,NA,Attorney General,NA,Republican,Karen Kerin,3
Addison,Lincoln,NA,Attorney General,NA,Republican,Karen Kerin,31
Windham,Londonderry,NA,Attorney General,NA,Republican,Karen Kerin,16
Orleans,Lowell,NA,Attorney General,NA,Republican,Karen Kerin,7
Windsor,Ludlow,NA,Attorney General,NA,Republican,Karen Kerin,27
Essex,Lunenburg,NA,Attorney General,NA,Republican,Karen Kerin,24
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Karen Kerin,42
Essex,Maidstone,NA,Attorney General,NA,Republican,Karen Kerin,6
Bennington,Manchester,NA,Attorney General,NA,Republican,Karen Kerin,46
Windham,Marlboro,NA,Attorney General,NA,Republican,Karen Kerin,10
Washington,Marshfield,NA,Attorney General,NA,Republican,Karen Kerin,29
Rutland,Mendon,NA,Attorney General,NA,Republican,Karen Kerin,29
Addison,Middlebury,NA,Attorney General,NA,Republican,Karen Kerin,79
Washington,Middlesex,NA,Attorney General,NA,Republican,Karen Kerin,32
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Karen Kerin,16
Chittenden,Milton,Chittenden 9,Attorney General,NA,Republican,Karen Kerin,79
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Republican,Karen Kerin,16
Addison,Monkton,NA,Attorney General,NA,Republican,Karen Kerin,30
Franklin,Montgomery,NA,Attorney General,NA,Republican,Karen Kerin,15
Washington,Montpelier,NA,Attorney General,NA,Republican,Karen Kerin,105
Washington,Moretown,NA,Attorney General,NA,Republican,Karen Kerin,15
Orleans,Morgan,NA,Attorney General,NA,Republican,Karen Kerin,11
Lamoille,Morristown,NA,Attorney General,NA,Republican,Karen Kerin,56
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Karen Kerin,29
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Karen Kerin,4
Addison,New Haven,NA,Attorney General,NA,Republican,Karen Kerin,37
Caledonia,Newark,NA,Attorney General,NA,Republican,Karen Kerin,13
Orange,Newbury,Center Town House,Attorney General,NA,Republican,Karen Kerin,24
Orange,Newbury,Town Office,Attorney General,NA,Republican,Karen Kerin,11
Orange,Newbury,West River Village,Attorney General,NA,Republican,Karen Kerin,9
Windham,Newfane,NA,Attorney General,NA,Republican,Karen Kerin,19
Orleans,Newport City,NA,Attorney General,NA,Republican,Karen Kerin,73
Orleans,Newport Town,NA,Attorney General,NA,Republican,Karen Kerin,25
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Karen Kerin,20
Washington,Northfield,NA,Attorney General,NA,Republican,Karen Kerin,94
Essex,Norton,NA,Attorney General,NA,Republican,Karen Kerin,8
Windsor,Norwich,NA,Attorney General,NA,Republican,Karen Kerin,35
Orange,Orange,NA,Attorney General,NA,Republican,Karen Kerin,30
Addison,Orwell,NA,Attorney General,NA,Republican,Karen Kerin,21
Addison,Panton,NA,Attorney General,NA,Republican,Karen Kerin,13
Rutland,Pawlet,NA,Attorney General,NA,Republican,Karen Kerin,24
Caledonia,Peacham,NA,Attorney General,NA,Republican,Karen Kerin,13
Bennington,Peru,NA,Attorney General,NA,Republican,Karen Kerin,7
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Karen Kerin,22
Rutland,Pittsford,NA,Attorney General,NA,Republican,Karen Kerin,55
Washington,Plainfield,NA,Attorney General,NA,Republican,Karen Kerin,17
Windsor,Plymouth,NA,Attorney General,NA,Republican,Karen Kerin,11
Windsor,Pomfret,NA,Attorney General,NA,Republican,Karen Kerin,23
Rutland,Poultney,NA,Attorney General,NA,Republican,Karen Kerin,90
Bennington,Pownal,NA,Attorney General,NA,Republican,Karen Kerin,31
Rutland,Proctor,NA,Attorney General,NA,Republican,Karen Kerin,25
Windham,Putney,NA,Attorney General,NA,Republican,Karen Kerin,7
Orange,Randolph,NA,Attorney General,NA,Republican,Karen Kerin,143
Windsor,Reading,NA,Attorney General,NA,Republican,Karen Kerin,12
Bennington,Readsboro,NA,Attorney General,NA,Republican,Karen Kerin,14
Franklin,Richford,NA,Attorney General,NA,Republican,Karen Kerin,24
Chittenden,Richmond,NA,Attorney General,NA,Republican,Karen Kerin,54
Addison,Ripton,NA,Attorney General,NA,Republican,Karen Kerin,5
Windsor,Rochester,NA,Attorney General,NA,Republican,Karen Kerin,33
Windham,Rockingham,NA,Attorney General,NA,Republican,Karen Kerin,46
Washington,Roxbury,NA,Attorney General,NA,Republican,Karen Kerin,9
Windsor,Royalton,NA,Attorney General,NA,Republican,Karen Kerin,35
Bennington,Rupert,NA,Attorney General,NA,Republican,Karen Kerin,6
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Karen Kerin,73
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Karen Kerin,62
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Karen Kerin,32
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Karen Kerin,49
Rutland,Rutland Town,Elem. School,Attorney General,NA,Republican,Karen Kerin,78
Rutland,Rutland Town,Town Hall,Attorney General,NA,Republican,Karen Kerin,31
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Karen Kerin,9
Franklin,Salisbury,NA,Attorney General,NA,Republican,Karen Kerin,19
Franklin,Sandgate,NA,Attorney General,NA,Republican,Karen Kerin,10
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Karen Kerin,5
Caledonia,Shaftsbury,NA,Attorney General,NA,Republican,Karen Kerin,70
Addison,Sharon,NA,Attorney General,NA,Republican,Karen Kerin,29
Bennington,Sheffield,NA,Attorney General,NA,Republican,Karen Kerin,7
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Republican,Karen Kerin,80
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Republican,Karen Kerin,58
Bennington,Sheldon,NA,Attorney General,NA,Republican,Karen Kerin,18
Windsor,Shoreham,NA,Attorney General,NA,Republican,Karen Kerin,28
Caledonia,Shrewsbury,NA,Attorney General,NA,Republican,Karen Kerin,25
Chittenden,S. Burlington,Chittenden 3-10,Attorney General,NA,Republican,Karen Kerin,50
Chittenden,S. Burlington,Chittenden 3-7,Attorney General,NA,Republican,Karen Kerin,42
Chittenden,S. Burlington,Chittenden 3-8,Attorney General,NA,Republican,Karen Kerin,65
Chittenden,S. Burlington,Chittenden 3-9,Attorney General,NA,Republican,Karen Kerin,71
Franklin,S. Hero,NA,Attorney General,NA,Republican,Karen Kerin,53
Addison,Springfield,Windsor 1-1,Attorney General,NA,Republican,Karen Kerin,1
Addison,Springfield,Windsor 1-2,Attorney General,NA,Republican,Karen Kerin,122
Rutland,St. Albans City,NA,Attorney General,NA,Republican,Karen Kerin,66
Chittenden,St. Albans Town,NA,Attorney General,NA,Republican,Karen Kerin,82
Grand Isle,St. George,NA,Attorney General,NA,Republican,Karen Kerin,7
Windsor,St. Johnsbury,NA,Attorney General,NA,Republican,Karen Kerin,100
Bennington,Stamford,NA,Attorney General,NA,Republican,Karen Kerin,8
Caledonia,Stannard,NA,Attorney General,NA,Republican,Karen Kerin,4
Addison,Starksboro,NA,Attorney General,NA,Republican,Karen Kerin,20
Windsor,Stockbridge,NA,Attorney General,NA,Republican,Karen Kerin,18
Lamoille,Stowe,NA,Attorney General,NA,Republican,Karen Kerin,78
Orange,Strafford,NA,Attorney General,NA,Republican,Karen Kerin,0
Windham,Stratton,NA,Attorney General,NA,Republican,Karen Kerin,1
Rutland,Sudbury,NA,Attorney General,NA,Republican,Karen Kerin,8
Bennington,Sunderland,NA,Attorney General,NA,Republican,Karen Kerin,16
Caledonia,Sutton,NA,Attorney General,NA,Republican,Karen Kerin,8
Franklin,Swanton,NA,Attorney General,NA,Republican,Karen Kerin,98
Orange,Thetford,NA,Attorney General,NA,Republican,Karen Kerin,37
Rutland,Tinmouth,NA,Attorney General,NA,Republican,Karen Kerin,12
Orange,Topsham,NA,Attorney General,NA,Republican,Karen Kerin,22
Windham,Townshend,NA,Attorney General,NA,Republican,Karen Kerin,16
Orleans,Troy,NA,Attorney General,NA,Republican,Karen Kerin,7
Orange,Tunbridge,NA,Attorney General,NA,Republican,Karen Kerin,35
Chittenden,Underhill,NA,Attorney General,NA,Republican,Karen Kerin,45
Addison,Vergennes,NA,Attorney General,NA,Republican,Karen Kerin,38
Windham,Vernon,NA,Attorney General,NA,Republican,Karen Kerin,29
Orange,Vershire,NA,Attorney General,NA,Republican,Karen Kerin,19
Essex,Victory,NA,Attorney General,NA,Republican,Karen Kerin,3
Washington,Waitsfield,NA,Attorney General,NA,Republican,Karen Kerin,26
Caledonia,Walden,NA,Attorney General,NA,Republican,Karen Kerin,14
Rutland,Wallingford,NA,Attorney General,NA,Republican,Karen Kerin,32
Addison,Waltham,NA,Attorney General,NA,Republican,Karen Kerin,15
Windham,Wardsboro,NA,Attorney General,NA,Republican,Karen Kerin,7
Washington,Warren,NA,Attorney General,NA,Republican,Karen Kerin,34
Orange,Washington,NA,Attorney General,NA,Republican,Karen Kerin,25
Washington,Waterbury,NA,Attorney General,NA,Republican,Karen Kerin,43
Caledonia,Waterford,NA,Attorney General,NA,Republican,Karen Kerin,29
Lamoille,Waterville,NA,Attorney General,NA,Republican,Karen Kerin,5
Windsor,Weathersfield,NA,Attorney General,NA,Republican,Karen Kerin,43
Rutland,Wells,NA,Attorney General,NA,Republican,Karen Kerin,15
Orange,W. Fairlee,NA,Attorney General,NA,Republican,Karen Kerin,12
Rutland,W. Haven,NA,Attorney General,NA,Republican,Karen Kerin,8
Rutland,W. Rutland,NA,Attorney General,NA,Republican,Karen Kerin,36
Windsor,W. Windsor,NA,Attorney General,NA,Republican,Karen Kerin,23
Orleans,Westfield,NA,Attorney General,NA,Republican,Karen Kerin,13
Chittenden,Westford,NA,Attorney General,NA,Republican,Karen Kerin,24
Windham,Westminster,Windham 4,Attorney General,NA,Republican,Karen Kerin,1
Windham,Westminster,Windham 5,Attorney General,NA,Republican,Karen Kerin,24
Orleans,Westmore,NA,Attorney General,NA,Republican,Karen Kerin,7
Windsor,Weston,NA,Attorney General,NA,Republican,Karen Kerin,9
Addison,Weybridge,NA,Attorney General,NA,Republican,Karen Kerin,25
Caledonia,Wheelock,NA,Attorney General,NA,Republican,Karen Kerin,14
Addison,Whiting,NA,Attorney General,NA,Republican,Karen Kerin,9
Windham,Whitingham,NA,Attorney General,NA,Republican,Karen Kerin,15
Orange,Williamstown,NA,Attorney General,NA,Republican,Karen Kerin,34
Chittenden,Williston,NA,Attorney General,NA,Republican,Karen Kerin,120
Windham,Wilmington,NA,Attorney General,NA,Republican,Karen Kerin,24
Windham,Windham,NA,Attorney General,NA,Republican,Karen Kerin,3
Windsor,Windsor,NA,Attorney General,NA,Republican,Karen Kerin,30
Bennington,Winhall,NA,Attorney General,NA,Republican,Karen Kerin,14
Chittenden,Winooski,NA,Attorney General,NA,Republican,Karen Kerin,49
Lamoille,Wolcott,NA,Attorney General,NA,Republican,Karen Kerin,10
Washington,Woodbury,NA,Attorney General,NA,Republican,Karen Kerin,14
Bennington,Woodford,NA,Attorney General,NA,Republican,Karen Kerin,13
Windsor,Woodstock,NA,Attorney General,NA,Republican,Karen Kerin,71
Washington,Worcester,NA,Attorney General,NA,Republican,Karen Kerin,14
Addison,Addison,NA,Attorney General,NA,Republican,Write-Ins,4
Orleans,Albany,NA,Attorney General,NA,Republican,Write-Ins,4
Grand Isle,Alburgh,NA,Attorney General,NA,Republican,Write-Ins,9
Windsor,Andover,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,Attorney General,NA,Republican,Write-Ins,2
Windham,Athens,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Bakersfield,NA,Attorney General,NA,Republican,Write-Ins,2
Windsor,Baltimore,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Barnard,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Barnet,NA,Attorney General,NA,Republican,Write-Ins,3
Washington,Barre City,Washington 3-1,Attorney General,NA,Republican,Write-Ins,16
Washington,Barre City,Washington 3-2,Attorney General,NA,Republican,Write-Ins,14
Washington,Barre City,Washington 3-3,Attorney General,NA,Republican,Write-Ins,3
Washington,Barre Town,NA,Attorney General,NA,Republican,Write-Ins,84
Orleans,Barton,NA,Attorney General,NA,Republican,Write-Ins,29
Lamoille,Belvidere,NA,Attorney General,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Republican,Write-Ins,5
Bennington,Bennington,Bennington 2-1 Nb,Attorney General,NA,Republican,Write-Ins,1
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 5,Attorney General,NA,Republican,Write-Ins,0
Rutland,Benson,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Berkshire,NA,Attorney General,NA,Republican,Write-Ins,3
Washington,Berlin,NA,Attorney General,NA,Republican,Write-Ins,8
Windsor,Bethel,NA,Attorney General,NA,Republican,Write-Ins,5
Essex,Bloomfield,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Bolton,NA,Attorney General,NA,Republican,Write-Ins,2
Orange,Bradford,NA,Attorney General,NA,Republican,Write-Ins,4
Orange,Braintree,NA,Attorney General,NA,Republican,Write-Ins,3
Rutland,Brandon,NA,Attorney General,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-1,Attorney General,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-2,Attorney General,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-3,Attorney General,NA,Republican,Write-Ins,2
Windsor,Bridgewater,NA,Attorney General,NA,Republican,Write-Ins,5
Addison,Bridport,NA,Attorney General,NA,Republican,Write-Ins,6
Essex,Brighton,NA,Attorney General,NA,Republican,Write-Ins,28
Addison,Bristol,NA,Attorney General,NA,Republican,Write-Ins,8
Orange,Brookfield,NA,Attorney General,NA,Republican,Write-Ins,3
Windham,Brookline,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Brownington,NA,Attorney General,NA,Republican,Write-Ins,0
Essex,Brunswick,NA,Attorney General,NA,Republican,Write-Ins,0
Caledonia,Burke,NA,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Burlington,Chittenden 3-1,Attorney General,NA,Republican,Write-Ins,7
Chittenden,Burlington,Chittenden 3-2,Attorney General,NA,Republican,Write-Ins,12
Chittenden,Burlington,Chittenden 3-3,Attorney General,NA,Republican,Write-Ins,6
Chittenden,Burlington,Chittenden 3-4,Attorney General,NA,Republican,Write-Ins,8
Chittenden,Burlington,Chittenden 3-5,Attorney General,NA,Republican,Write-Ins,11
Chittenden,Burlington,Chittenden 3-6,Attorney General,NA,Republican,Write-Ins,0
Washington,Cabot,NA,Attorney General,NA,Republican,Write-Ins,3
Washington,Calais,NA,Attorney General,NA,Republican,Write-Ins,2
Lamoille,Cambridge,NA,Attorney General,NA,Republican,Write-Ins,13
Essex,Canaan,NA,Attorney General,NA,Republican,Write-Ins,1
Rutland,Castleton,NA,Attorney General,NA,Republican,Write-Ins,3
Windsor,Cavendish,NA,Attorney General,NA,Republican,Write-Ins,2
Orleans,Charleston,NA,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Charlotte,NA,Attorney General,NA,Republican,Write-Ins,4
Orange,Chelsea,NA,Attorney General,NA,Republican,Write-Ins,2
Windsor,Chester,NA,Attorney General,NA,Republican,Write-Ins,2
Rutland,Chittenden,NA,Attorney General,NA,Republican,Write-Ins,1
Rutland,Clarendon,NA,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Colchester,Chittenden 7-1,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Colchester,Chittenden 7-2,Attorney General,NA,Republican,Write-Ins,5
Essex,Concord,NA,Attorney General,NA,Republican,Write-Ins,2
Orange,Corinth,NA,Attorney General,NA,Republican,Write-Ins,1
Addison,Cornwall,NA,Attorney General,NA,Republican,Write-Ins,2
Orleans,Coventry,NA,Attorney General,NA,Republican,Write-Ins,6
Orleans,Craftsbury,NA,Attorney General,NA,Republican,Write-Ins,10
Rutland,Danby,NA,Attorney General,NA,Republican,Write-Ins,3
Caledonia,Danville,NA,Attorney General,NA,Republican,Write-Ins,11
Orleans,Derby,NA,Attorney General,NA,Republican,Write-Ins,36
Bennington,Dorset,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Dover,NA,Attorney General,NA,Republican,Write-Ins,1
Windham,Dummerston,NA,Attorney General,NA,Republican,Write-Ins,0
Washington,Duxbury,NA,Attorney General,NA,Republican,Write-Ins,3
Essex,E. Haven,NA,Attorney General,NA,Republican,Write-Ins,1
Washington,E. Montpelier,NA,Attorney General,NA,Republican,Write-Ins,14
Lamoille,Eden,NA,Attorney General,NA,Republican,Write-Ins,3
Lamoille,Elmore,NA,Attorney General,NA,Republican,Write-Ins,4
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Essex,Chittenden 6-1,Attorney General,NA,Republican,Write-Ins,6
Chittenden,Essex,Chittenden 6-2,Attorney General,NA,Republican,Write-Ins,11
Chittenden,Essex,Chittenden 6-3,Attorney General,NA,Republican,Write-Ins,4
Rutland,Fair Haven,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Fairfax,NA,Attorney General,NA,Republican,Write-Ins,6
Franklin,Fairfield,NA,Attorney General,NA,Republican,Write-Ins,12
Orange,Fairlee,NA,Attorney General,NA,Republican,Write-Ins,1
Washington,Fayston,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Fletcher,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Franklin,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Georgia,NA,Attorney General,NA,Republican,Write-Ins,11
Orleans,Glover,NA,Attorney General,NA,Republican,Write-Ins,13
Addison,Goshen,NA,Attorney General,NA,Republican,Write-Ins,1
Windham,Grafton,NA,Attorney General,NA,Republican,Write-Ins,1
Essex,Granby,NA,Attorney General,NA,Republican,Write-Ins,0
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Write-Ins,25
Addison,Granville,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,Attorney General,NA,Republican,Write-Ins,3
Caledonia,Groton,NA,Attorney General,NA,Republican,Write-Ins,4
Essex,Guildhall,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Guilford,NA,Attorney General,NA,Republican,Write-Ins,3
Windham,Halifax,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Hancock,NA,Attorney General,NA,Republican,Write-Ins,5
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Write-Ins,15
Windsor,Hartford,Windsor 6-1,Attorney General,NA,Republican,Write-Ins,1
Windsor,Hartford,Windsor 6-2,Attorney General,NA,Republican,Write-Ins,2
Windsor,Hartland,NA,Attorney General,NA,Republican,Write-Ins,5
Franklin,Highgate,NA,Attorney General,NA,Republican,Write-Ins,24
Chittenden,Hinesburg,Chittenden 1-1,Attorney General,NA,Republican,Write-Ins,4
Chittenden,Hinesburg,Chittenden 1-2,Attorney General,NA,Republican,Write-Ins,0
Orleans,Holland,NA,Attorney General,NA,Republican,Write-Ins,3
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Write-Ins,2
Chittenden,Huntington,NA,Attorney General,NA,Republican,Write-Ins,1
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Write-Ins,8
Rutland,Ira,Rutland Rutland 1-1,Attorney General,NA,Republican,Write-Ins,0
Rutland,Ira,Rutland Rutland 1-2,Attorney General,NA,Republican,Write-Ins,0
Orleans,Irasburg,NA,Attorney General,NA,Republican,Write-Ins,10
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Write-Ins,1
Windham,Jamaica,NA,Attorney General,NA,Republican,Write-Ins,2
Orleans,Jay,NA,Attorney General,NA,Republican,Write-Ins,7
Chittenden,Jericho,NA,Attorney General,NA,Republican,Write-Ins,3
Lamoille,Johnson,NA,Attorney General,NA,Republican,Write-Ins,5
Rutland,Killington,NA,Attorney General,NA,Republican,Write-Ins,6
Caledonia,Kirby,NA,Attorney General,NA,Republican,Write-Ins,1
Bennington,Landgrove,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Leicester,NA,Attorney General,NA,Republican,Write-Ins,2
Essex,Lemington,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,Lincoln,NA,Attorney General,NA,Republican,Write-Ins,9
Windham,Londonderry,NA,Attorney General,NA,Republican,Write-Ins,0
Orleans,Lowell,NA,Attorney General,NA,Republican,Write-Ins,5
Windsor,Ludlow,NA,Attorney General,NA,Republican,Write-Ins,2
Essex,Lunenburg,NA,Attorney General,NA,Republican,Write-Ins,5
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Write-Ins,8
Essex,Maidstone,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Manchester,NA,Attorney General,NA,Republican,Write-Ins,0
Windham,Marlboro,NA,Attorney General,NA,Republican,Write-Ins,1
Washington,Marshfield,NA,Attorney General,NA,Republican,Write-Ins,7
Rutland,Mendon,NA,Attorney General,NA,Republican,Write-Ins,3
Addison,Middlebury,NA,Attorney General,NA,Republican,Write-Ins,10
Washington,Middlesex,NA,Attorney General,NA,Republican,Write-Ins,6
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Write-Ins,1
Chittenden,Milton,Chittenden 9,Attorney General,NA,Republican,Write-Ins,8
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Republican,Write-Ins,0
Addison,Monkton,NA,Attorney General,NA,Republican,Write-Ins,1
Franklin,Montgomery,NA,Attorney General,NA,Republican,Write-Ins,2
Washington,Montpelier,NA,Attorney General,NA,Republican,Write-Ins,15
Washington,Moretown,NA,Attorney General,NA,Republican,Write-Ins,3
Orleans,Morgan,NA,Attorney General,NA,Republican,Write-Ins,2
Lamoille,Morristown,NA,Attorney General,NA,Republican,Write-Ins,11
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Write-Ins,0
Addison,New Haven,NA,Attorney General,NA,Republican,Write-Ins,1
Caledonia,Newark,NA,Attorney General,NA,Republican,Write-Ins,1
Orange,Newbury,Center Town House,Attorney General,NA,Republican,Write-Ins,1
Orange,Newbury,Town Office,Attorney General,NA,Republican,Write-Ins,0
Orange,Newbury,West River Village,Attorney General,NA,Republican,Write-Ins,2
Windham,Newfane,NA,Attorney General,NA,Republican,Write-Ins,1
Orleans,Newport City,NA,Attorney General,NA,Republican,Write-Ins,18
Orleans,Newport Town,NA,Attorney General,NA,Republican,Write-Ins,6
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Write-Ins,8
Washington,Northfield,NA,Attorney General,NA,Republican,Write-Ins,13
Essex,Norton,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Norwich,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Orange,NA,Attorney General,NA,Republican,Write-Ins,6
Addison,Orwell,NA,Attorney General,NA,Republican,Write-Ins,15
Addison,Panton,NA,Attorney General,NA,Republican,Write-Ins,1
Rutland,Pawlet,NA,Attorney General,NA,Republican,Write-Ins,2
Caledonia,Peacham,NA,Attorney General,NA,Republican,Write-Ins,1
Bennington,Peru,NA,Attorney General,NA,Republican,Write-Ins,2
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Write-Ins,1
Rutland,Pittsford,NA,Attorney General,NA,Republican,Write-Ins,5
Washington,Plainfield,NA,Attorney General,NA,Republican,Write-Ins,3
Windsor,Plymouth,NA,Attorney General,NA,Republican,Write-Ins,0
Windsor,Pomfret,NA,Attorney General,NA,Republican,Write-Ins,4
Rutland,Poultney,NA,Attorney General,NA,Republican,Write-Ins,4
Bennington,Pownal,NA,Attorney General,NA,Republican,Write-Ins,3
Rutland,Proctor,NA,Attorney General,NA,Republican,Write-Ins,3
Windham,Putney,NA,Attorney General,NA,Republican,Write-Ins,0
Orange,Randolph,NA,Attorney General,NA,Republican,Write-Ins,11
Windsor,Reading,NA,Attorney General,NA,Republican,Write-Ins,0
Bennington,Readsboro,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Richford,NA,Attorney General,NA,Republican,Write-Ins,3
Chittenden,Richmond,NA,Attorney General,NA,Republican,Write-Ins,3
Addison,Ripton,NA,Attorney General,NA,Republican,Write-Ins,1
Windsor,Rochester,NA,Attorney General,NA,Republican,Write-Ins,4
Windham,Rockingham,NA,Attorney General,NA,Republican,Write-Ins,6
Washington,Roxbury,NA,Attorney General,NA,Republican,Write-Ins,1
Windsor,Royalton,NA,Attorney General,NA,Republican,Write-Ins,1
Bennington,Rupert,NA,Attorney General,NA,Republican,Write-Ins,0
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Write-Ins,1
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Write-Ins,3
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Write-Ins,1
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Write-Ins,3
Rutland,Rutland Town,Elem. School,Attorney General,NA,Republican,Write-Ins,1
Rutland,Rutland Town,Town Hall,Attorney General,NA,Republican,Write-Ins,1
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Write-Ins,5
Franklin,Salisbury,NA,Attorney General,NA,Republican,Write-Ins,0
Franklin,Sandgate,NA,Attorney General,NA,Republican,Write-Ins,0
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Write-Ins,1
