county,town,precinct,office,district,party,candidate,votes
Addison,Goshen,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Grafton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Essex,Granby,NA,Secretary of State,NA,Democratic,Write-Ins,0
Grand Isle,Grand Isle,NA,Secretary of State,NA,Democratic,Write-Ins,5
Addison,Granville,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orleans,Greensboro,NA,Secretary of State,NA,Democratic,Write-Ins,1
Caledonia,Groton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Essex,Guildhall,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Guilford,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windham,Halifax,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Hancock,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Hardwick,NA,Secretary of State,NA,Democratic,Write-Ins,3
Windsor,Hartford,Windsor 4-1,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Hartford,Windsor 4-2,Secretary of State,NA,Democratic,Write-Ins,1
Windsor,Hartland,NA,Secretary of State,NA,Democratic,Write-Ins,2
Franklin,Highgate,NA,Secretary of State,NA,Democratic,Write-Ins,3
Chittenden,Hinesburg,Chittenden 4-1,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Hinesburg,Chittenden 4-2,Secretary of State,NA,Democratic,Write-Ins,1
Orleans,Holland,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Hubbardton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Huntington,NA,Secretary of State,NA,Democratic,Write-Ins,1
Lamoille,Hyde Park,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,Ira,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orleans,Irasburg,NA,Secretary of State,NA,Democratic,Write-Ins,1
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windham,Jamaica,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orleans,Jay,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Jericho,NA,Secretary of State,NA,Democratic,Write-Ins,3
Lamoille,Johnson,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Killington,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Kirby,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Landgrove,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Leicester,NA,Secretary of State,NA,Democratic,Write-Ins,0
Essex,Lemington,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Lincoln,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Londonderry,NA,Secretary of State,NA,Democratic,Write-Ins,3
Orleans,Lowell,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Ludlow,NA,Secretary of State,NA,Democratic,Write-Ins,0
Essex,Lunenburg,NA,Secretary of State,NA,Democratic,Write-Ins,1
Caledonia,Lyndon,NA,Secretary of State,NA,Democratic,Write-Ins,0
Essex,Maidstone,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Manchester,NA,Secretary of State,NA,Democratic,Write-Ins,2
Windham,Marlboro,NA,Secretary of State,NA,Democratic,Write-Ins,1
Washington,Marshfield,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,Mendon,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Middlebury,NA,Secretary of State,NA,Democratic,Write-Ins,4
Washington,Middlesex,NA,Secretary of State,NA,Democratic,Write-Ins,3
Rutland,Middletown Springs,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Milton,Chittenden 10,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Milton,Grand Isle-Chittenden,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Monkton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Franklin,Montgomery,NA,Secretary of State,NA,Democratic,Write-Ins,1
Washington,Montpelier,NA,Secretary of State,NA,Democratic,Write-Ins,6
Washington,Moretown,NA,Secretary of State,NA,Democratic,Write-Ins,2
Orleans,Morgan,NA,Secretary of State,NA,Democratic,Write-Ins,0
Lamoille,Morristown,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,Mount Holly,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Mount Tabor,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,New Haven,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Newark,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Newbury,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windham,Newfane,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orleans,Newport City,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orleans,Newport Town,NA,Secretary of State,NA,Democratic,Write-Ins,0
Grand Isle,N. Hero,NA,Secretary of State,NA,Democratic,Write-Ins,0
Washington,Northfield,NA,Secretary of State,NA,Democratic,Write-Ins,1
Essex,Norton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Norwich,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orange,Orange,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Orwell,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Panton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Pawlet,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Peacham,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Peru,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,Pittsfield,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,Pittsford,NA,Secretary of State,NA,Democratic,Write-Ins,0
Washington,Plainfield,NA,Secretary of State,NA,Democratic,Write-Ins,3
Windsor,Plymouth,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Pomfret,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Poultney,NA,Secretary of State,NA,Democratic,Write-Ins,1
Bennington,Pownal,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Proctor,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Putney,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orange,Randolph,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windsor,Reading,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Readsboro,NA,Secretary of State,NA,Democratic,Write-Ins,0
Franklin,Richford,NA,Secretary of State,NA,Democratic,Write-Ins,1
Chittenden,Richmond,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Ripton,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windsor,Rochester,NA,Secretary of State,NA,Democratic,Write-Ins,4
Windham,Rockingham,NA,Secretary of State,NA,Democratic,Write-Ins,1
Washington,Roxbury,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windsor,Royalton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Rupert,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Democratic,Write-Ins,3
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Rutland Town,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Ryegate,NA,Secretary of State,NA,Democratic,Write-Ins,0
Franklin,Salisbury,NA,Secretary of State,NA,Democratic,Write-Ins,0
Franklin,Sandgate,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Searsburg,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Shaftsbury,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Sharon,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Sheffield,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Democratic,Write-Ins,1
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Democratic,Write-Ins,3
Bennington,Sheldon,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Shoreham,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Shrewsbury,NA,Secretary of State,NA,Democratic,Write-Ins,1
Chittenden,S. Burlington,Chittenden 7-1,Secretary of State,NA,Democratic,Write-Ins,2
Chittenden,S. Burlington,Chittenden 7-2,Secretary of State,NA,Democratic,Write-Ins,4
Chittenden,S. Burlington,Chittenden 7-3,Secretary of State,NA,Democratic,Write-Ins,3
Chittenden,S. Burlington,Chittenden 7-4,Secretary of State,NA,Democratic,Write-Ins,2
Franklin,S. Hero,NA,Secretary of State,NA,Democratic,Write-Ins,1
Addison,Springfield,Windsor 3-1,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Springfield,Windsor 3-2,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,St. Albans City,NA,Secretary of State,NA,Democratic,Write-Ins,3
Chittenden,St. Albans Town,Franklin 3-1,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,St. Albans Town,Franklin 3-2,Secretary of State,NA,Democratic,Write-Ins,0
Grand Isle,St. George,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,St. Johnsbury,NA,Secretary of State,NA,Democratic,Write-Ins,2
Bennington,Stamford,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Stannard,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Starksboro,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Stockbridge,NA,Secretary of State,NA,Democratic,Write-Ins,0
Lamoille,Stowe,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Strafford,NA,Secretary of State,NA,Democratic,Write-Ins,2
Windham,Stratton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Sudbury,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Sunderland,Bennington 3,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Sunderland,Bennington 4,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Sutton,NA,Secretary of State,NA,Democratic,Write-Ins,0
Franklin,Swanton,NA,Secretary of State,NA,Democratic,Write-Ins,2
Orange,Thetford,NA,Secretary of State,NA,Democratic,Write-Ins,2
Rutland,Tinmouth,Rutland 2,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Tinmouth,Rutland-Bennington,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Topsham,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Townshend,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orleans,Troy,Orleans 2,Secretary of State,NA,Democratic,Write-Ins,0
Orleans,Troy,Orleans-Lamoille,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Tunbridge,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Underhill,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Vergennes,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Vernon,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Vershire,NA,Secretary of State,NA,Democratic,Write-Ins,3
Essex,Victory,NA,Secretary of State,NA,Democratic,Write-Ins,0
Washington,Waitsfield,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Walden,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,Wallingford,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Waltham,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Wardsboro,NA,Secretary of State,NA,Democratic,Write-Ins,2
Washington,Warren,NA,Secretary of State,NA,Democratic,Write-Ins,1
Orange,Washington,NA,Secretary of State,NA,Democratic,Write-Ins,0
Washington,Waterbury,NA,Secretary of State,NA,Democratic,Write-Ins,0
Caledonia,Waterford,NA,Secretary of State,NA,Democratic,Write-Ins,0
Lamoille,Waterville,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windsor,Weathersfield,NA,Secretary of State,NA,Democratic,Write-Ins,3
Rutland,Wells,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orange,W. Fairlee,NA,Secretary of State,NA,Democratic,Write-Ins,1
Rutland,W. Haven,NA,Secretary of State,NA,Democratic,Write-Ins,0
Rutland,W. Rutland,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,W. Windsor,NA,Secretary of State,NA,Democratic,Write-Ins,0
Orleans,Westfield,NA,Secretary of State,NA,Democratic,Write-Ins,2
Chittenden,Westford,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Westminster,Windham 3,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Westminster,Windham 4,Secretary of State,NA,Democratic,Write-Ins,4
Orleans,Westmore,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Weston,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Weybridge,NA,Secretary of State,NA,Democratic,Write-Ins,1
Caledonia,Wheelock,NA,Secretary of State,NA,Democratic,Write-Ins,0
Addison,Whiting,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windham,Whitingham,Windham 6,Secretary of State,NA,Democratic,Write-Ins,2
Windham,Whitingham,Windham-Bennington,Secretary of State,NA,Democratic,Write-Ins,0
Orange,Williamstown,NA,Secretary of State,NA,Democratic,Write-Ins,1
Chittenden,Williston,NA,Secretary of State,NA,Democratic,Write-Ins,2
Windham,Wilmington,NA,Secretary of State,NA,Democratic,Write-Ins,1
Windham,Windham,NA,Secretary of State,NA,Democratic,Write-Ins,0
Windsor,Windsor,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Winhall,NA,Secretary of State,NA,Democratic,Write-Ins,0
Chittenden,Winooski,NA,Secretary of State,NA,Democratic,Write-Ins,4
Lamoille,Wolcott,NA,Secretary of State,NA,Democratic,Write-Ins,0
Washington,Woodbury,NA,Secretary of State,NA,Democratic,Write-Ins,0
Bennington,Woodford,NA,Secretary of State,NA,Democratic,Write-Ins,3
Windsor,Woodstock,NA,Secretary of State,NA,Democratic,Write-Ins,1
Washington,Worcester,NA,Secretary of State,NA,Democratic,Write-Ins,2
Addison,Addison,NA,Secretary of State,NA,Democratic,Blanks,8
Orleans,Albany,NA,Secretary of State,NA,Democratic,Blanks,2
Grand Isle,Alburgh,NA,Secretary of State,NA,Democratic,Blanks,47
Windsor,Andover,NA,Secretary of State,NA,Democratic,Blanks,4
Bennington,Arlington,NA,Secretary of State,NA,Democratic,Blanks,6
Windham,Athens,NA,Secretary of State,NA,Democratic,Blanks,8
Franklin,Bakersfield,NA,Secretary of State,NA,Democratic,Blanks,4
Windsor,Baltimore,NA,Secretary of State,NA,Democratic,Blanks,1
Windsor,Barnard,NA,Secretary of State,NA,Democratic,Blanks,5
Caledonia,Barnet,NA,Secretary of State,NA,Democratic,Blanks,6
Washington,Barre City,NA,Secretary of State,NA,Democratic,Blanks,33
Washington,Barre Town,NA,Secretary of State,NA,Democratic,Blanks,13
Orleans,Barton,NA,Secretary of State,NA,Democratic,Blanks,5
Lamoille,Belvidere,NA,Secretary of State,NA,Democratic,Blanks,2
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Democratic,Blanks,348
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Democratic,Blanks,140
Rutland,Benson,NA,Secretary of State,NA,Democratic,Blanks,4
Franklin,Berkshire,NA,Secretary of State,NA,Democratic,Blanks,6
Washington,Berlin,NA,Secretary of State,NA,Democratic,Blanks,9
Windsor,Bethel,NA,Secretary of State,NA,Democratic,Blanks,6
Essex,Bloomfield,NA,Secretary of State,NA,Democratic,Blanks,0
Chittenden,Bolton,NA,Secretary of State,NA,Democratic,Blanks,2
Orange,Bradford,NA,Secretary of State,NA,Democratic,Blanks,4
Orange,Braintree,NA,Secretary of State,NA,Democratic,Blanks,0
Rutland,Brandon,NA,Secretary of State,NA,Democratic,Blanks,97
Windham,Brattleboro,Windham 2-1,Secretary of State,NA,Democratic,Blanks,82
Windham,Brattleboro,Windham 2-2,Secretary of State,NA,Democratic,Blanks,96
Windham,Brattleboro,Windham 2-3,Secretary of State,NA,Democratic,Blanks,101
Windsor,Bridgewater,NA,Secretary of State,NA,Democratic,Blanks,3
Addison,Bridport,NA,Secretary of State,NA,Democratic,Blanks,3
Essex,Brighton,NA,Secretary of State,NA,Democratic,Blanks,16
Addison,Bristol,NA,Secretary of State,NA,Democratic,Blanks,8
Orange,Brookfield,NA,Secretary of State,NA,Democratic,Blanks,3
Windham,Brookline,NA,Secretary of State,NA,Democratic,Blanks,16
Orleans,Brownington,NA,Secretary of State,NA,Democratic,Blanks,15
Essex,Brunswick,NA,Secretary of State,NA,Democratic,Blanks,1
Caledonia,Burke,NA,Secretary of State,NA,Democratic,Blanks,1
Chittenden,Burlington,Chittenden 6-1,Secretary of State,NA,Democratic,Blanks,102
Chittenden,Burlington,Chittenden 6-2,Secretary of State,NA,Democratic,Blanks,67
Chittenden,Burlington,Chittenden 6-3,Secretary of State,NA,Democratic,Blanks,34
Chittenden,Burlington,Chittenden 6-4,Secretary of State,NA,Democratic,Blanks,32
Chittenden,Burlington,Chittenden 6-5,Secretary of State,NA,Democratic,Blanks,88
Chittenden,Burlington,Chittenden 6-6,Secretary of State,NA,Democratic,Blanks,7
Chittenden,Burlington,Chittenden 6-7,Secretary of State,NA,Democratic,Blanks,3
Washington,Cabot,NA,Secretary of State,NA,Democratic,Blanks,9
Washington,Calais,NA,Secretary of State,NA,Democratic,Blanks,8
Lamoille,Cambridge,NA,Secretary of State,NA,Democratic,Blanks,18
Essex,Canaan,NA,Secretary of State,NA,Democratic,Blanks,0
Rutland,Castleton,NA,Secretary of State,NA,Democratic,Blanks,11
Windsor,Cavendish,NA,Secretary of State,NA,Democratic,Blanks,28
Orleans,Charleston,NA,Secretary of State,NA,Democratic,Blanks,5
Chittenden,Charlotte,NA,Secretary of State,NA,Democratic,Blanks,62
Orange,Chelsea,NA,Secretary of State,NA,Democratic,Blanks,6
Windsor,Chester,NA,Secretary of State,NA,Democratic,Blanks,10
Rutland,Chittenden,NA,Secretary of State,NA,Democratic,Blanks,5
Rutland,Clarendon,NA,Secretary of State,NA,Democratic,Blanks,4
Chittenden,Colchester,Chittenden 9-1,Secretary of State,NA,Democratic,Blanks,19
Chittenden,Colchester,Chittenden 9-2,Secretary of State,NA,Democratic,Blanks,30
Essex,Concord,NA,Secretary of State,NA,Democratic,Blanks,4
Orange,Corinth,NA,Secretary of State,NA,Democratic,Blanks,8
Addison,Cornwall,NA,Secretary of State,NA,Democratic,Blanks,11
Orleans,Coventry,NA,Secretary of State,NA,Democratic,Blanks,4
Orleans,Craftsbury,NA,Secretary of State,NA,Democratic,Blanks,13
Rutland,Danby,NA,Secretary of State,NA,Democratic,Blanks,9
Caledonia,Danville,NA,Secretary of State,NA,Democratic,Blanks,15
Orleans,Derby,NA,Secretary of State,NA,Democratic,Blanks,37
Bennington,Dorset,NA,Secretary of State,NA,Democratic,Blanks,33
Windham,Dover,NA,Secretary of State,NA,Democratic,Blanks,12
Windham,Dummerston,NA,Secretary of State,NA,Democratic,Blanks,55
Washington,Duxbury,NA,Secretary of State,NA,Democratic,Blanks,10
Essex,E. Haven,NA,Secretary of State,NA,Democratic,Blanks,2
Washington,E. Montpelier,NA,Secretary of State,NA,Democratic,Blanks,16
Lamoille,Eden,NA,Secretary of State,NA,Democratic,Blanks,3
Lamoille,Elmore,NA,Secretary of State,NA,Democratic,Blanks,5
Franklin,Enosburgh,NA,Secretary of State,NA,Democratic,Blanks,17
Chittenden,Essex,Chittenden 8-1,Secretary of State,NA,Democratic,Blanks,13
Chittenden,Essex,Chittenden 8-2,Secretary of State,NA,Democratic,Blanks,23
Chittenden,Essex,Chittenden 8-3,Secretary of State,NA,Democratic,Blanks,7
Rutland,Fair Haven,NA,Secretary of State,NA,Democratic,Blanks,9
Franklin,Fairfax,NA,Secretary of State,NA,Democratic,Blanks,12
Franklin,Fairfield,NA,Secretary of State,NA,Democratic,Blanks,7
Orange,Fairlee,NA,Secretary of State,NA,Democratic,Blanks,4
Washington,Fayston,NA,Secretary of State,NA,Democratic,Blanks,3
Addison,Ferrisburgh,NA,Secretary of State,NA,Democratic,Blanks,7
Franklin,Fletcher,NA,Secretary of State,NA,Democratic,Blanks,5
Franklin,Franklin,NA,Secretary of State,NA,Democratic,Blanks,9
Franklin,Georgia,NA,Secretary of State,NA,Democratic,Blanks,6
Orleans,Glover,NA,Secretary of State,NA,Democratic,Blanks,10
Addison,Goshen,NA,Secretary of State,NA,Democratic,Blanks,2
Windham,Grafton,NA,Secretary of State,NA,Democratic,Blanks,26
Essex,Granby,NA,Secretary of State,NA,Democratic,Blanks,0
Grand Isle,Grand Isle,NA,Secretary of State,NA,Democratic,Blanks,53
Addison,Granville,NA,Secretary of State,NA,Democratic,Blanks,2
Orleans,Greensboro,NA,Secretary of State,NA,Democratic,Blanks,16
Caledonia,Groton,NA,Secretary of State,NA,Democratic,Blanks,2
Essex,Guildhall,NA,Secretary of State,NA,Democratic,Blanks,1
Windham,Guilford,NA,Secretary of State,NA,Democratic,Blanks,39
Windham,Halifax,NA,Secretary of State,NA,Democratic,Blanks,11
Addison,Hancock,NA,Secretary of State,NA,Democratic,Blanks,0
Caledonia,Hardwick,NA,Secretary of State,NA,Democratic,Blanks,7
Windsor,Hartford,Windsor 4-1,Secretary of State,NA,Democratic,Blanks,6
Windsor,Hartford,Windsor 4-2,Secretary of State,NA,Democratic,Blanks,22
Windsor,Hartland,NA,Secretary of State,NA,Democratic,Blanks,7
Franklin,Highgate,NA,Secretary of State,NA,Democratic,Blanks,8
Chittenden,Hinesburg,Chittenden 4-1,Secretary of State,NA,Democratic,Blanks,0
Chittenden,Hinesburg,Chittenden 4-2,Secretary of State,NA,Democratic,Blanks,25
Orleans,Holland,NA,Secretary of State,NA,Democratic,Blanks,2
Rutland,Hubbardton,NA,Secretary of State,NA,Democratic,Blanks,2
Chittenden,Huntington,NA,Secretary of State,NA,Democratic,Blanks,21
Lamoille,Hyde Park,NA,Secretary of State,NA,Democratic,Blanks,27
Rutland,Ira,NA,Secretary of State,NA,Democratic,Blanks,0
Orleans,Irasburg,NA,Secretary of State,NA,Democratic,Blanks,2
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Democratic,Blanks,18
Windham,Jamaica,NA,Secretary of State,NA,Democratic,Blanks,18
Orleans,Jay,NA,Secretary of State,NA,Democratic,Blanks,2
Chittenden,Jericho,NA,Secretary of State,NA,Democratic,Blanks,18
Lamoille,Johnson,NA,Secretary of State,NA,Democratic,Blanks,7
Rutland,Killington,NA,Secretary of State,NA,Democratic,Blanks,3
Caledonia,Kirby,NA,Secretary of State,NA,Democratic,Blanks,0
Bennington,Landgrove,NA,Secretary of State,NA,Democratic,Blanks,3
Addison,Leicester,NA,Secretary of State,NA,Democratic,Blanks,2
Essex,Lemington,NA,Secretary of State,NA,Democratic,Blanks,0
Addison,Lincoln,NA,Secretary of State,NA,Democratic,Blanks,6
Windham,Londonderry,NA,Secretary of State,NA,Democratic,Blanks,9
Orleans,Lowell,NA,Secretary of State,NA,Democratic,Blanks,5
Windsor,Ludlow,NA,Secretary of State,NA,Democratic,Blanks,3
Essex,Lunenburg,NA,Secretary of State,NA,Democratic,Blanks,1
Caledonia,Lyndon,NA,Secretary of State,NA,Democratic,Blanks,3
Essex,Maidstone,NA,Secretary of State,NA,Democratic,Blanks,0
Bennington,Manchester,NA,Secretary of State,NA,Democratic,Blanks,16
Windham,Marlboro,NA,Secretary of State,NA,Democratic,Blanks,39
Washington,Marshfield,NA,Secretary of State,NA,Democratic,Blanks,7
Rutland,Mendon,NA,Secretary of State,NA,Democratic,Blanks,6
Addison,Middlebury,NA,Secretary of State,NA,Democratic,Blanks,153
Washington,Middlesex,NA,Secretary of State,NA,Democratic,Blanks,9
Rutland,Middletown Springs,NA,Secretary of State,NA,Democratic,Blanks,5
Chittenden,Milton,Chittenden 10,Secretary of State,NA,Democratic,Blanks,17
Chittenden,Milton,Grand Isle-Chittenden,Secretary of State,NA,Democratic,Blanks,3
Addison,Monkton,NA,Secretary of State,NA,Democratic,Blanks,9
Franklin,Montgomery,NA,Secretary of State,NA,Democratic,Blanks,11
Washington,Montpelier,NA,Secretary of State,NA,Democratic,Blanks,70
Washington,Moretown,NA,Secretary of State,NA,Democratic,Blanks,12
Orleans,Morgan,NA,Secretary of State,NA,Democratic,Blanks,2
Lamoille,Morristown,NA,Secretary of State,NA,Democratic,Blanks,34
Rutland,Mount Holly,NA,Secretary of State,NA,Democratic,Blanks,5
Rutland,Mount Tabor,NA,Secretary of State,NA,Democratic,Blanks,1
Addison,New Haven,NA,Secretary of State,NA,Democratic,Blanks,1
Caledonia,Newark,NA,Secretary of State,NA,Democratic,Blanks,2
Orange,Newbury,NA,Secretary of State,NA,Democratic,Blanks,10
Windham,Newfane,NA,Secretary of State,NA,Democratic,Blanks,48
Orleans,Newport City,NA,Secretary of State,NA,Democratic,Blanks,15
Orleans,Newport Town,NA,Secretary of State,NA,Democratic,Blanks,6
Grand Isle,N. Hero,NA,Secretary of State,NA,Democratic,Blanks,32
Washington,Northfield,NA,Secretary of State,NA,Democratic,Blanks,15
Essex,Norton,NA,Secretary of State,NA,Democratic,Blanks,4
Windsor,Norwich,NA,Secretary of State,NA,Democratic,Blanks,251
Orange,Orange,NA,Secretary of State,NA,Democratic,Blanks,5
Addison,Orwell,NA,Secretary of State,NA,Democratic,Blanks,4
Addison,Panton,NA,Secretary of State,NA,Democratic,Blanks,4
Rutland,Pawlet,NA,Secretary of State,NA,Democratic,Blanks,7
Caledonia,Peacham,NA,Secretary of State,NA,Democratic,Blanks,14
Bennington,Peru,NA,Secretary of State,NA,Democratic,Blanks,6
Rutland,Pittsfield,NA,Secretary of State,NA,Democratic,Blanks,3
Rutland,Pittsford,NA,Secretary of State,NA,Democratic,Blanks,0
Washington,Plainfield,NA,Secretary of State,NA,Democratic,Blanks,5
Windsor,Plymouth,NA,Secretary of State,NA,Democratic,Blanks,0
Windsor,Pomfret,NA,Secretary of State,NA,Democratic,Blanks,7
Rutland,Poultney,NA,Secretary of State,NA,Democratic,Blanks,8
Bennington,Pownal,NA,Secretary of State,NA,Democratic,Blanks,25
Rutland,Proctor,NA,Secretary of State,NA,Democratic,Blanks,6
Windham,Putney,NA,Secretary of State,NA,Democratic,Blanks,59
Orange,Randolph,NA,Secretary of State,NA,Democratic,Blanks,9
Windsor,Reading,NA,Secretary of State,NA,Democratic,Blanks,8
Bennington,Readsboro,NA,Secretary of State,NA,Democratic,Blanks,2
Franklin,Richford,NA,Secretary of State,NA,Democratic,Blanks,5
Chittenden,Richmond,NA,Secretary of State,NA,Democratic,Blanks,29
Addison,Ripton,NA,Secretary of State,NA,Democratic,Blanks,10
Windsor,Rochester,NA,Secretary of State,NA,Democratic,Blanks,6
Windham,Rockingham,NA,Secretary of State,NA,Democratic,Blanks,100
Washington,Roxbury,NA,Secretary of State,NA,Democratic,Blanks,2
Windsor,Royalton,NA,Secretary of State,NA,Democratic,Blanks,5
Bennington,Rupert,NA,Secretary of State,NA,Democratic,Blanks,4
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Democratic,Blanks,23
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Democratic,Blanks,19
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Democratic,Blanks,9
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Democratic,Blanks,12
Rutland,Rutland Town,NA,Secretary of State,NA,Democratic,Blanks,20
