county,town,precinct,office,district,party,candidate,votes
Orleans,Coventry,NA,Secretary of State,NA,Republican,Eugene J. Bifano,104
Orleans,Craftsbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,101
Rutland,Danby,NA,Secretary of State,NA,Republican,Eugene J. Bifano,198
Caledonia,Danville,NA,Secretary of State,NA,Republican,Eugene J. Bifano,384
Orleans,Derby,NA,Secretary of State,NA,Republican,Eugene J. Bifano,543
Bennington,Dorset,NA,Secretary of State,NA,Republican,Eugene J. Bifano,389
Windham,Dover,NA,Secretary of State,NA,Republican,Eugene J. Bifano,262
Windham,Dummerston,NA,Secretary of State,NA,Republican,Eugene J. Bifano,186
Washington,Duxbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,145
Essex,E. Haven,NA,Secretary of State,NA,Republican,Eugene J. Bifano,51
Washington,E. Montpelier,NA,Secretary of State,NA,Republican,Eugene J. Bifano,298
Lamoille,Eden,NA,Secretary of State,NA,Republican,Eugene J. Bifano,96
Lamoille,Elmore,NA,Secretary of State,NA,Republican,Eugene J. Bifano,79
Franklin,Enosburgh,NA,Secretary of State,NA,Republican,Eugene J. Bifano,271
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Republican,Eugene J. Bifano,"1,130"
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Republican,Eugene J. Bifano,"1,198"
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Republican,Eugene J. Bifano,343
Rutland,Fair Haven,NA,Secretary of State,NA,Republican,Eugene J. Bifano,359
Franklin,Fairfax,NA,Secretary of State,NA,Republican,Eugene J. Bifano,515
Franklin,Fairfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,166
Orange,Fairlee,NA,Secretary of State,NA,Republican,Eugene J. Bifano,119
Washington,Fayston,NA,Secretary of State,NA,Republican,Eugene J. Bifano,212
Addison,Ferrisburgh,NA,Secretary of State,NA,Republican,Eugene J. Bifano,388
Franklin,Fletcher,NA,Secretary of State,NA,Republican,Eugene J. Bifano,148
Franklin,Franklin,NA,Secretary of State,NA,Republican,Eugene J. Bifano,224
Franklin,Georgia,NA,Secretary of State,NA,Republican,Eugene J. Bifano,614
Orleans,Glover,NA,Secretary of State,NA,Republican,Eugene J. Bifano,126
Addison,Goshen,NA,Secretary of State,NA,Republican,Eugene J. Bifano,31
Windham,Grafton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,106
Essex,Granby,NA,Secretary of State,NA,Republican,Eugene J. Bifano,16
Grand Isle,Grand Isle,NA,Secretary of State,NA,Republican,Eugene J. Bifano,299
Addison,Granville,NA,Secretary of State,NA,Republican,Eugene J. Bifano,27
Orleans,Greensboro,NA,Secretary of State,NA,Republican,Eugene J. Bifano,98
Caledonia,Groton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,140
Essex,Guildhall,NA,Secretary of State,NA,Republican,Eugene J. Bifano,48
Windham,Guilford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,214
Windham,Halifax,NA,Secretary of State,NA,Republican,Eugene J. Bifano,104
Addison,Hancock,NA,Secretary of State,NA,Republican,Eugene J. Bifano,43
Caledonia,Hardwick,NA,Secretary of State,NA,Republican,Eugene J. Bifano,277
Windsor,Hartford,Windsor 6-1,Secretary of State,NA,Republican,Eugene J. Bifano,337
Windsor,Hartford,Windsor 6-2,Secretary of State,NA,Republican,Eugene J. Bifano,843
Windsor,Hartland,NA,Secretary of State,NA,Republican,Eugene J. Bifano,445
Franklin,Highgate,NA,Secretary of State,NA,Republican,Eugene J. Bifano,346
Chittenden,Hinesburg,Chittenden 1-1,Secretary of State,NA,Republican,Eugene J. Bifano,448
Chittenden,Hinesburg,Chittenden 1-2,Secretary of State,NA,Republican,Eugene J. Bifano,20
Orleans,Holland,NA,Secretary of State,NA,Republican,Eugene J. Bifano,61
Rutland,Hubbardton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,114
Chittenden,Huntington,NA,Secretary of State,NA,Republican,Eugene J. Bifano,181
Lamoille,Hyde Park,NA,Secretary of State,NA,Republican,Eugene J. Bifano,315
Rutland,Ira,Rutland Rutland 1-1,Secretary of State,NA,Republican,Eugene J. Bifano,7
Rutland,Ira,Rutland Rutland 1-2,Secretary of State,NA,Republican,Eugene J. Bifano,59
Orleans,Irasburg,NA,Secretary of State,NA,Republican,Eugene J. Bifano,141
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Republican,Eugene J. Bifano,76
Windham,Jamaica,NA,Secretary of State,NA,Republican,Eugene J. Bifano,118
Orleans,Jay,NA,Secretary of State,NA,Republican,Eugene J. Bifano,43
Chittenden,Jericho,NA,Secretary of State,NA,Republican,Eugene J. Bifano,716
Lamoille,Johnson,NA,Secretary of State,NA,Republican,Eugene J. Bifano,204
Rutland,Killington,NA,Secretary of State,NA,Republican,Eugene J. Bifano,183
Caledonia,Kirby,NA,Secretary of State,NA,Republican,Eugene J. Bifano,57
Bennington,Landgrove,NA,Secretary of State,NA,Republican,Eugene J. Bifano,29
Addison,Leicester,NA,Secretary of State,NA,Republican,Eugene J. Bifano,132
Essex,Lemington,NA,Secretary of State,NA,Republican,Eugene J. Bifano,26
Addison,Lincoln,NA,Secretary of State,NA,Republican,Eugene J. Bifano,165
Windham,Londonderry,NA,Secretary of State,NA,Republican,Eugene J. Bifano,315
Orleans,Lowell,NA,Secretary of State,NA,Republican,Eugene J. Bifano,84
Windsor,Ludlow,NA,Secretary of State,NA,Republican,Eugene J. Bifano,347
Essex,Lunenburg,NA,Secretary of State,NA,Republican,Eugene J. Bifano,176
Caledonia,Lyndon,NA,Secretary of State,NA,Republican,Eugene J. Bifano,674
Essex,Maidstone,NA,Secretary of State,NA,Republican,Eugene J. Bifano,37
Bennington,Manchester,NA,Secretary of State,NA,Republican,Eugene J. Bifano,789
Windham,Marlboro,NA,Secretary of State,NA,Republican,Eugene J. Bifano,73
Washington,Marshfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,177
Rutland,Mendon,NA,Secretary of State,NA,Republican,Eugene J. Bifano,207
Addison,Middlebury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,516
Washington,Middlesex,NA,Secretary of State,NA,Republican,Eugene J. Bifano,178
Rutland,Middletown Springs,NA,Secretary of State,NA,Republican,Eugene J. Bifano,130
Chittenden,Milton,Chittenden 9,Secretary of State,NA,Republican,Eugene J. Bifano,"1,147"
Chittenden,Milton,Grand Isle-Chittenden 1-1,Secretary of State,NA,Republican,Eugene J. Bifano,216
Addison,Monkton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,246
Franklin,Montgomery,NA,Secretary of State,NA,Republican,Eugene J. Bifano,124
Washington,Montpelier,NA,Secretary of State,NA,Republican,Eugene J. Bifano,517
Washington,Moretown,NA,Secretary of State,NA,Republican,Eugene J. Bifano,210
Orleans,Morgan,NA,Secretary of State,NA,Republican,Eugene J. Bifano,119
Lamoille,Morristown,NA,Secretary of State,NA,Republican,Eugene J. Bifano,462
Rutland,Mount Holly,NA,Secretary of State,NA,Republican,Eugene J. Bifano,185
Rutland,Mount Tabor,NA,Secretary of State,NA,Republican,Eugene J. Bifano,17
Addison,New Haven,NA,Secretary of State,NA,Republican,Eugene J. Bifano,213
Caledonia,Newark,NA,Secretary of State,NA,Republican,Eugene J. Bifano,62
Orange,Newbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,309
Windham,Newfane,NA,Secretary of State,NA,Republican,Eugene J. Bifano,162
Orleans,Newport City,NA,Secretary of State,NA,Republican,Eugene J. Bifano,394
Orleans,Newport Town,NA,Secretary of State,NA,Republican,Eugene J. Bifano,164
Grand Isle,N. Hero,NA,Secretary of State,NA,Republican,Eugene J. Bifano,149
Washington,Northfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,486
Essex,Norton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,27
Windsor,Norwich,NA,Secretary of State,NA,Republican,Eugene J. Bifano,269
Orange,Orange,NA,Secretary of State,NA,Republican,Eugene J. Bifano,182
Addison,Orwell,NA,Secretary of State,NA,Republican,Eugene J. Bifano,194
Addison,Panton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,99
Rutland,Pawlet,NA,Secretary of State,NA,Republican,Eugene J. Bifano,231
Caledonia,Peacham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,105
Bennington,Peru,NA,Secretary of State,NA,Republican,Eugene J. Bifano,52
Rutland,Pittsfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,83
Rutland,Pittsford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,379
Washington,Plainfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,121
Windsor,Plymouth,NA,Secretary of State,NA,Republican,Eugene J. Bifano,118
Windsor,Pomfret,NA,Secretary of State,NA,Republican,Eugene J. Bifano,124
Rutland,Poultney,NA,Secretary of State,NA,Republican,Eugene J. Bifano,372
Bennington,Pownal,NA,Secretary of State,NA,Republican,Eugene J. Bifano,415
Rutland,Proctor,NA,Secretary of State,NA,Republican,Eugene J. Bifano,203
Windham,Putney,NA,Secretary of State,NA,Republican,Eugene J. Bifano,164
Orange,Randolph,NA,Secretary of State,NA,Republican,Eugene J. Bifano,552
Windsor,Reading,NA,Secretary of State,NA,Republican,Eugene J. Bifano,104
Bennington,Readsboro,NA,Secretary of State,NA,Republican,Eugene J. Bifano,115
Franklin,Richford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,187
Chittenden,Richmond,NA,Secretary of State,NA,Republican,Eugene J. Bifano,424
Addison,Ripton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,49
Windsor,Rochester,NA,Secretary of State,NA,Republican,Eugene J. Bifano,121
Windham,Rockingham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,388
Washington,Roxbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,62
Windsor,Royalton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,305
Bennington,Rupert,NA,Secretary of State,NA,Republican,Eugene J. Bifano,106
Rutland,Rutland City,Rutland 5-1,Secretary of State,NA,Republican,Eugene J. Bifano,562
Rutland,Rutland City,Rutland 5-2,Secretary of State,NA,Republican,Eugene J. Bifano,483
Rutland,Rutland City,Rutland 5-3,Secretary of State,NA,Republican,Eugene J. Bifano,285
Rutland,Rutland City,Rutland 5-4,Secretary of State,NA,Republican,Eugene J. Bifano,424
Rutland,Rutland Town,NA,Secretary of State,NA,Republican,Eugene J. Bifano,807
Caledonia,Ryegate,NA,Secretary of State,NA,Republican,Eugene J. Bifano,163
Franklin,Salisbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,137
Franklin,Sandgate,NA,Secretary of State,NA,Republican,Eugene J. Bifano,57
Chittenden,Searsburg,NA,Secretary of State,NA,Republican,Eugene J. Bifano,17
Caledonia,Shaftsbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,517
Addison,Sharon,NA,Secretary of State,NA,Republican,Eugene J. Bifano,154
Bennington,Sheffield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,68
Bennington,Shelburne,Chittenden 5-1,Secretary of State,NA,Republican,Eugene J. Bifano,488
Bennington,Shelburne,Chittenden 5-2,Secretary of State,NA,Republican,Eugene J. Bifano,494
Bennington,Sheldon,NA,Secretary of State,NA,Republican,Eugene J. Bifano,175
Windsor,Shoreham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,149
Caledonia,Shrewsbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,174
Chittenden,S. Burlington,Chittenden 3-10,Secretary of State,NA,Republican,Eugene J. Bifano,397
Chittenden,S. Burlington,Chittenden 3-7,Secretary of State,NA,Republican,Eugene J. Bifano,444
Chittenden,S. Burlington,Chittenden 3-8,Secretary of State,NA,Republican,Eugene J. Bifano,747
Chittenden,S. Burlington,Chittenden 3-9,Secretary of State,NA,Republican,Eugene J. Bifano,435
Franklin,S. Hero,NA,Secretary of State,NA,Republican,Eugene J. Bifano,220
Addison,Springfield,Windsor 1-1,Secretary of State,NA,Republican,Eugene J. Bifano,10
Addison,Springfield,Windsor 1-2,Secretary of State,NA,Republican,Eugene J. Bifano,991
Rutland,St. Albans City,NA,Secretary of State,NA,Republican,Eugene J. Bifano,535
Chittenden,St. Albans Town,NA,Secretary of State,NA,Republican,Eugene J. Bifano,707
Grand Isle,St. George,NA,Secretary of State,NA,Republican,Eugene J. Bifano,80
Windsor,St. Johnsbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,849
Bennington,Stamford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,147
Caledonia,Stannard,NA,Secretary of State,NA,Republican,Eugene J. Bifano,16
Addison,Starksboro,NA,Secretary of State,NA,Republican,Eugene J. Bifano,165
Windsor,Stockbridge,NA,Secretary of State,NA,Republican,Eugene J. Bifano,102
Lamoille,Stowe,NA,Secretary of State,NA,Republican,Eugene J. Bifano,655
Orange,Strafford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,120
Windham,Stratton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,66
Rutland,Sudbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,75
Bennington,Sunderland,NA,Secretary of State,NA,Republican,Eugene J. Bifano,136
Caledonia,Sutton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,131
Franklin,Swanton,NA,Secretary of State,NA,Republican,Eugene J. Bifano,659
Orange,Thetford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,250
Rutland,Tinmouth,NA,Secretary of State,NA,Republican,Eugene J. Bifano,80
Orange,Topsham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,162
Windham,Townshend,NA,Secretary of State,NA,Republican,Eugene J. Bifano,151
Orleans,Troy,NA,Secretary of State,NA,Republican,Eugene J. Bifano,133
Orange,Tunbridge,NA,Secretary of State,NA,Republican,Eugene J. Bifano,179
Chittenden,Underhill,NA,Secretary of State,NA,Republican,Eugene J. Bifano,409
Addison,Vergennes,NA,Secretary of State,NA,Republican,Eugene J. Bifano,241
Windham,Vernon,NA,Secretary of State,NA,Republican,Eugene J. Bifano,370
Orange,Vershire,NA,Secretary of State,NA,Republican,Eugene J. Bifano,71
Essex,Victory,NA,Secretary of State,NA,Republican,Eugene J. Bifano,12
Washington,Waitsfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,253
Caledonia,Walden,NA,Secretary of State,NA,Republican,Eugene J. Bifano,104
Rutland,Wallingford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,338
Addison,Waltham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,56
Windham,Wardsboro,NA,Secretary of State,NA,Republican,Eugene J. Bifano,111
Washington,Warren,NA,Secretary of State,NA,Republican,Eugene J. Bifano,270
Orange,Washington,NA,Secretary of State,NA,Republican,Eugene J. Bifano,127
Washington,Waterbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,504
Caledonia,Waterford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,253
Lamoille,Waterville,NA,Secretary of State,NA,Republican,Eugene J. Bifano,80
Windsor,Weathersfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,438
Rutland,Wells,NA,Secretary of State,NA,Republican,Eugene J. Bifano,205
Orange,W. Fairlee,NA,Secretary of State,NA,Republican,Eugene J. Bifano,70
Rutland,W. Haven,NA,Secretary of State,NA,Republican,Eugene J. Bifano,43
Rutland,W. Rutland,NA,Secretary of State,NA,Republican,Eugene J. Bifano,297
Windsor,W. Windsor,NA,Secretary of State,NA,Republican,Eugene J. Bifano,175
Orleans,Westfield,NA,Secretary of State,NA,Republican,Eugene J. Bifano,61
Chittenden,Westford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,234
Windham,Westminster,Windham 4,Secretary of State,NA,Republican,Eugene J. Bifano,15
Windham,Westminster,Windham 5,Secretary of State,NA,Republican,Eugene J. Bifano,251
Orleans,Westmore,NA,Secretary of State,NA,Republican,Eugene J. Bifano,47
Windsor,Weston,NA,Secretary of State,NA,Republican,Eugene J. Bifano,112
Addison,Weybridge,NA,Secretary of State,NA,Republican,Eugene J. Bifano,90
Caledonia,Wheelock,NA,Secretary of State,NA,Republican,Eugene J. Bifano,108
Addison,Whiting,NA,Secretary of State,NA,Republican,Eugene J. Bifano,39
Windham,Whitingham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,209
Orange,Williamstown,NA,Secretary of State,NA,Republican,Eugene J. Bifano,377
Chittenden,Williston,NA,Secretary of State,NA,Republican,Eugene J. Bifano,"1,216"
Windham,Wilmington,NA,Secretary of State,NA,Republican,Eugene J. Bifano,283
Windham,Windham,NA,Secretary of State,NA,Republican,Eugene J. Bifano,50
Windsor,Windsor,NA,Secretary of State,NA,Republican,Eugene J. Bifano,333
Bennington,Winhall,NA,Secretary of State,NA,Republican,Eugene J. Bifano,174
Chittenden,Winooski,NA,Secretary of State,NA,Republican,Eugene J. Bifano,401
Lamoille,Wolcott,NA,Secretary of State,NA,Republican,Eugene J. Bifano,160
Washington,Woodbury,NA,Secretary of State,NA,Republican,Eugene J. Bifano,117
Bennington,Woodford,NA,Secretary of State,NA,Republican,Eugene J. Bifano,25
Windsor,Woodstock,NA,Secretary of State,NA,Republican,Eugene J. Bifano,431
Washington,Worcester,NA,Secretary of State,NA,Republican,Eugene J. Bifano,82
Addison,Addison,NA,Secretary of State,NA,Progressive,Marjorie Power,19
Orleans,Albany,NA,Secretary of State,NA,Progressive,Marjorie Power,26
Grand Isle,Alburgh,NA,Secretary of State,NA,Progressive,Marjorie Power,36
Windsor,Andover,NA,Secretary of State,NA,Progressive,Marjorie Power,13
Bennington,Arlington,NA,Secretary of State,NA,Progressive,Marjorie Power,55
Windham,Athens,NA,Secretary of State,NA,Progressive,Marjorie Power,9
Franklin,Bakersfield,NA,Secretary of State,NA,Progressive,Marjorie Power,27
Windsor,Baltimore,NA,Secretary of State,NA,Progressive,Marjorie Power,6
Windsor,Barnard,NA,Secretary of State,NA,Progressive,Marjorie Power,23
Caledonia,Barnet,NA,Secretary of State,NA,Progressive,Marjorie Power,46
Washington,Barre City,Washington 3-1,Secretary of State,NA,Progressive,Marjorie Power,79
Washington,Barre City,Washington 3-2,Secretary of State,NA,Progressive,Marjorie Power,83
Washington,Barre City,Washington 3-3,Secretary of State,NA,Progressive,Marjorie Power,14
Washington,Barre Town,NA,Secretary of State,NA,Progressive,Marjorie Power,136
Orleans,Barton,NA,Secretary of State,NA,Progressive,Marjorie Power,49
Lamoille,Belvidere,NA,Secretary of State,NA,Progressive,Marjorie Power,3
Bennington,Bennington,Bennington 2-1,Secretary of State,NA,Progressive,Marjorie Power,128
Bennington,Bennington,Bennington 2-2,Secretary of State,NA,Progressive,Marjorie Power,137
Bennington,Bennington,Bennington 5,Secretary of State,NA,Progressive,Marjorie Power,7
Rutland,Benson,NA,Secretary of State,NA,Progressive,Marjorie Power,29
Franklin,Berkshire,NA,Secretary of State,NA,Progressive,Marjorie Power,26
Washington,Berlin,NA,Secretary of State,NA,Progressive,Marjorie Power,49
Windsor,Bethel,NA,Secretary of State,NA,Progressive,Marjorie Power,38
Essex,Bloomfield,NA,Secretary of State,NA,Progressive,Marjorie Power,7
Chittenden,Bolton,NA,Secretary of State,NA,Progressive,Marjorie Power,28
Orange,Bradford,NA,Secretary of State,NA,Progressive,Marjorie Power,35
Orange,Braintree,NA,Secretary of State,NA,Progressive,Marjorie Power,31
Rutland,Brandon,NA,Secretary of State,NA,Progressive,Marjorie Power,63
Windham,Brattleboro,Windham 3-1,Secretary of State,NA,Progressive,Marjorie Power,121
Windham,Brattleboro,Windham 3-2,Secretary of State,NA,Progressive,Marjorie Power,115
Windham,Brattleboro,Windham 3-3,Secretary of State,NA,Progressive,Marjorie Power,158
Windsor,Bridgewater,NA,Secretary of State,NA,Progressive,Marjorie Power,18
Addison,Bridport,NA,Secretary of State,NA,Progressive,Marjorie Power,16
Essex,Brighton,NA,Secretary of State,NA,Progressive,Marjorie Power,35
Addison,Bristol,NA,Secretary of State,NA,Progressive,Marjorie Power,79
Orange,Brookfield,NA,Secretary of State,NA,Progressive,Marjorie Power,19
Windham,Brookline,NA,Secretary of State,NA,Progressive,Marjorie Power,8
Orleans,Brownington,NA,Secretary of State,NA,Progressive,Marjorie Power,25
Essex,Brunswick,NA,Secretary of State,NA,Progressive,Marjorie Power,4
Caledonia,Burke,NA,Secretary of State,NA,Progressive,Marjorie Power,29
Chittenden,Burlington,Chittenden 3-1,Secretary of State,NA,Progressive,Marjorie Power,134
Chittenden,Burlington,Chittenden 3-2,Secretary of State,NA,Progressive,Marjorie Power,153
Chittenden,Burlington,Chittenden 3-3,Secretary of State,NA,Progressive,Marjorie Power,491
Chittenden,Burlington,Chittenden 3-4,Secretary of State,NA,Progressive,Marjorie Power,543
Chittenden,Burlington,Chittenden 3-5,Secretary of State,NA,Progressive,Marjorie Power,354
Chittenden,Burlington,Chittenden 3-6,Secretary of State,NA,Progressive,Marjorie Power,55
Washington,Cabot,NA,Secretary of State,NA,Progressive,Marjorie Power,44
Washington,Calais,NA,Secretary of State,NA,Progressive,Marjorie Power,74
Lamoille,Cambridge,NA,Secretary of State,NA,Progressive,Marjorie Power,81
Essex,Canaan,NA,Secretary of State,NA,Progressive,Marjorie Power,16
Rutland,Castleton,NA,Secretary of State,NA,Progressive,Marjorie Power,80
Windsor,Cavendish,NA,Secretary of State,NA,Progressive,Marjorie Power,28
Orleans,Charleston,NA,Secretary of State,NA,Progressive,Marjorie Power,24
Chittenden,Charlotte,NA,Secretary of State,NA,Progressive,Marjorie Power,91
Orange,Chelsea,NA,Secretary of State,NA,Progressive,Marjorie Power,29
Windsor,Chester,NA,Secretary of State,NA,Progressive,Marjorie Power,76
Rutland,Chittenden,NA,Secretary of State,NA,Progressive,Marjorie Power,20
Rutland,Clarendon,NA,Secretary of State,NA,Progressive,Marjorie Power,46
Chittenden,Colchester,Chittenden 7-1,Secretary of State,NA,Progressive,Marjorie Power,121
Chittenden,Colchester,Chittenden 7-2,Secretary of State,NA,Progressive,Marjorie Power,127
Essex,Concord,NA,Secretary of State,NA,Progressive,Marjorie Power,32
Orange,Corinth,NA,Secretary of State,NA,Progressive,Marjorie Power,41
Addison,Cornwall,NA,Secretary of State,NA,Progressive,Marjorie Power,20
Orleans,Coventry,NA,Secretary of State,NA,Progressive,Marjorie Power,19
Orleans,Craftsbury,NA,Secretary of State,NA,Progressive,Marjorie Power,48
Rutland,Danby,NA,Secretary of State,NA,Progressive,Marjorie Power,60
Caledonia,Danville,NA,Secretary of State,NA,Progressive,Marjorie Power,53
Orleans,Derby,NA,Secretary of State,NA,Progressive,Marjorie Power,85
Bennington,Dorset,NA,Secretary of State,NA,Progressive,Marjorie Power,48
Windham,Dover,NA,Secretary of State,NA,Progressive,Marjorie Power,19
Windham,Dummerston,NA,Secretary of State,NA,Progressive,Marjorie Power,43
Washington,Duxbury,NA,Secretary of State,NA,Progressive,Marjorie Power,23
Essex,E. Haven,NA,Secretary of State,NA,Progressive,Marjorie Power,14
Washington,E. Montpelier,NA,Secretary of State,NA,Progressive,Marjorie Power,68
Lamoille,Eden,NA,Secretary of State,NA,Progressive,Marjorie Power,15
Lamoille,Elmore,NA,Secretary of State,NA,Progressive,Marjorie Power,14
Franklin,Enosburgh,NA,Secretary of State,NA,Progressive,Marjorie Power,74
Chittenden,Essex,Chittenden 6-1,Secretary of State,NA,Progressive,Marjorie Power,106
Chittenden,Essex,Chittenden 6-2,Secretary of State,NA,Progressive,Marjorie Power,153
Chittenden,Essex,Chittenden 6-3,Secretary of State,NA,Progressive,Marjorie Power,28
Rutland,Fair Haven,NA,Secretary of State,NA,Progressive,Marjorie Power,52
Franklin,Fairfax,NA,Secretary of State,NA,Progressive,Marjorie Power,72
Franklin,Fairfield,NA,Secretary of State,NA,Progressive,Marjorie Power,35
Orange,Fairlee,NA,Secretary of State,NA,Progressive,Marjorie Power,14
Washington,Fayston,NA,Secretary of State,NA,Progressive,Marjorie Power,32
Addison,Ferrisburgh,NA,Secretary of State,NA,Progressive,Marjorie Power,48
Franklin,Fletcher,NA,Secretary of State,NA,Progressive,Marjorie Power,26
Franklin,Franklin,NA,Secretary of State,NA,Progressive,Marjorie Power,24
Franklin,Georgia,NA,Secretary of State,NA,Progressive,Marjorie Power,67
Orleans,Glover,NA,Secretary of State,NA,Progressive,Marjorie Power,39
Addison,Goshen,NA,Secretary of State,NA,Progressive,Marjorie Power,7
Windham,Grafton,NA,Secretary of State,NA,Progressive,Marjorie Power,13
Essex,Granby,NA,Secretary of State,NA,Progressive,Marjorie Power,2
Grand Isle,Grand Isle,NA,Secretary of State,NA,Progressive,Marjorie Power,33
Addison,Granville,NA,Secretary of State,NA,Progressive,Marjorie Power,12
Orleans,Greensboro,NA,Secretary of State,NA,Progressive,Marjorie Power,20
Caledonia,Groton,NA,Secretary of State,NA,Progressive,Marjorie Power,14
Essex,Guildhall,NA,Secretary of State,NA,Progressive,Marjorie Power,6
Windham,Guilford,NA,Secretary of State,NA,Progressive,Marjorie Power,49
Windham,Halifax,NA,Secretary of State,NA,Progressive,Marjorie Power,26
Addison,Hancock,NA,Secretary of State,NA,Progressive,Marjorie Power,13
Caledonia,Hardwick,NA,Secretary of State,NA,Progressive,Marjorie Power,61
Windsor,Hartford,Windsor 6-1,Secretary of State,NA,Progressive,Marjorie Power,54
Windsor,Hartford,Windsor 6-2,Secretary of State,NA,Progressive,Marjorie Power,142
Windsor,Hartland,NA,Secretary of State,NA,Progressive,Marjorie Power,63
Franklin,Highgate,NA,Secretary of State,NA,Progressive,Marjorie Power,46
Chittenden,Hinesburg,Chittenden 1-1,Secretary of State,NA,Progressive,Marjorie Power,75
Chittenden,Hinesburg,Chittenden 1-2,Secretary of State,NA,Progressive,Marjorie Power,1
Orleans,Holland,NA,Secretary of State,NA,Progressive,Marjorie Power,20
Rutland,Hubbardton,NA,Secretary of State,NA,Progressive,Marjorie Power,8
Chittenden,Huntington,NA,Secretary of State,NA,Progressive,Marjorie Power,72
Lamoille,Hyde Park,NA,Secretary of State,NA,Progressive,Marjorie Power,73
Rutland,Ira,Rutland Rutland 1-1,Secretary of State,NA,Progressive,Marjorie Power,1
Rutland,Ira,Rutland Rutland 1-2,Secretary of State,NA,Progressive,Marjorie Power,4
Orleans,Irasburg,NA,Secretary of State,NA,Progressive,Marjorie Power,23
Grand Isle,Isle La Motte,NA,Secretary of State,NA,Progressive,Marjorie Power,10
Windham,Jamaica,NA,Secretary of State,NA,Progressive,Marjorie Power,37
Orleans,Jay,NA,Secretary of State,NA,Progressive,Marjorie Power,5
Chittenden,Jericho,NA,Secretary of State,NA,Progressive,Marjorie Power,79
Lamoille,Johnson,NA,Secretary of State,NA,Progressive,Marjorie Power,91
Rutland,Killington,NA,Secretary of State,NA,Progressive,Marjorie Power,20
Caledonia,Kirby,NA,Secretary of State,NA,Progressive,Marjorie Power,12
Bennington,Landgrove,NA,Secretary of State,NA,Progressive,Marjorie Power,4
Addison,Leicester,NA,Secretary of State,NA,Progressive,Marjorie Power,18
Essex,Lemington,NA,Secretary of State,NA,Progressive,Marjorie Power,0
Addison,Lincoln,NA,Secretary of State,NA,Progressive,Marjorie Power,38
Windham,Londonderry,NA,Secretary of State,NA,Progressive,Marjorie Power,36
Orleans,Lowell,NA,Secretary of State,NA,Progressive,Marjorie Power,22
Windsor,Ludlow,NA,Secretary of State,NA,Progressive,Marjorie Power,48
Essex,Lunenburg,NA,Secretary of State,NA,Progressive,Marjorie Power,38
Caledonia,Lyndon,NA,Secretary of State,NA,Progressive,Marjorie Power,92
Essex,Maidstone,NA,Secretary of State,NA,Progressive,Marjorie Power,2
Bennington,Manchester,NA,Secretary of State,NA,Progressive,Marjorie Power,98
Windham,Marlboro,NA,Secretary of State,NA,Progressive,Marjorie Power,50
