county,town,precinct,office,district,party,candidate,votes
Orleans,Glover,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Addison,Goshen,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Windham,Grafton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Essex,Granby,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Grand Isle,Grand Isle,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Addison,Granville,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Orleans,Greensboro,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Caledonia,Groton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Essex,Guildhall,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Windham,Guilford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Windham,Halifax,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Addison,Hancock,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Caledonia,Hardwick,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Windsor,Hartford,Windsor 6-1,U.S. House,NA,Democratic,Craig Barclay Hill,1
Windsor,Hartford,Windsor 6-2,U.S. House,NA,Democratic,Craig Barclay Hill,4
Windsor,Hartland,NA,U.S. House,NA,Democratic,Craig Barclay Hill,18
Franklin,Highgate,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Chittenden,Hinesburg,Chittenden 1-1,U.S. House,NA,Democratic,Craig Barclay Hill,14
Chittenden,Hinesburg,Chittenden 1-2,U.S. House,NA,Democratic,Craig Barclay Hill,1
Orleans,Holland,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Rutland,Hubbardton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Chittenden,Huntington,NA,U.S. House,NA,Democratic,Craig Barclay Hill,20
Lamoille,Hyde Park,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Rutland,Ira,Rutland Rutland 1-1,U.S. House,NA,Democratic,Craig Barclay Hill,0
Rutland,Ira,Rutland Rutland 1-2,U.S. House,NA,Democratic,Craig Barclay Hill,3
Orleans,Irasburg,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Grand Isle,Isle La Motte,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Windham,Jamaica,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Orleans,Jay,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Chittenden,Jericho,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Lamoille,Johnson,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Rutland,Killington,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Caledonia,Kirby,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Bennington,Landgrove,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Addison,Leicester,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Addison,Lincoln,NA,U.S. House,NA,Democratic,Craig Barclay Hill,14
Windham,Londonderry,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Orleans,Lowell,NA,U.S. House,NA,Democratic,Craig Barclay Hill,8
Windsor,Ludlow,NA,U.S. House,NA,Democratic,Craig Barclay Hill,15
Essex,Lunenburg,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Caledonia,Lyndon,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Essex,Maidstone,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Bennington,Manchester,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Windham,Marlboro,NA,U.S. House,NA,Democratic,Craig Barclay Hill,18
Washington,Marshfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,14
Rutland,Mendon,NA,U.S. House,NA,Democratic,Craig Barclay Hill,18
Addison,Middlebury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,13
Washington,Middlesex,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Rutland,Middletown Springs,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Chittenden,Milton,Chittenden 9,U.S. House,NA,Democratic,Craig Barclay Hill,13
Chittenden,Milton,Grand Isle-Chittenden 1-1,U.S. House,NA,Democratic,Craig Barclay Hill,2
Addison,Monkton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Franklin,Montgomery,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Washington,Montpelier,NA,U.S. House,NA,Democratic,Craig Barclay Hill,173
Washington,Moretown,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Orleans,Morgan,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Lamoille,Morristown,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Rutland,Mount Holly,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Rutland,Mount Tabor,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Addison,New Haven,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Caledonia,Newark,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Orange,Newbury,Center Town House,U.S. House,NA,Democratic,Craig Barclay Hill,12
Orange,Newbury,Town Office,U.S. House,NA,Democratic,Craig Barclay Hill,2
Orange,Newbury,West River Village,U.S. House,NA,Democratic,Craig Barclay Hill,7
Windham,Newfane,NA,U.S. House,NA,Democratic,Craig Barclay Hill,15
Orleans,Newport City,NA,U.S. House,NA,Democratic,Craig Barclay Hill,8
Orleans,Newport Town,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Grand Isle,N. Hero,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Washington,Northfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,24
Essex,Norton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Windsor,Norwich,NA,U.S. House,NA,Democratic,Craig Barclay Hill,19
Orange,Orange,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Addison,Orwell,NA,U.S. House,NA,Democratic,Craig Barclay Hill,9
Addison,Panton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Rutland,Pawlet,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Caledonia,Peacham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Bennington,Peru,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Rutland,Pittsfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Rutland,Pittsford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Washington,Plainfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,14
Windsor,Plymouth,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Windsor,Pomfret,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Rutland,Poultney,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Bennington,Pownal,NA,U.S. House,NA,Democratic,Craig Barclay Hill,21
Rutland,Proctor,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Windham,Putney,NA,U.S. House,NA,Democratic,Craig Barclay Hill,53
Orange,Randolph,NA,U.S. House,NA,Democratic,Craig Barclay Hill,17
Windsor,Reading,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Bennington,Readsboro,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Franklin,Richford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,8
Chittenden,Richmond,NA,U.S. House,NA,Democratic,Craig Barclay Hill,27
Addison,Ripton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Windsor,Rochester,NA,U.S. House,NA,Democratic,Craig Barclay Hill,11
Windham,Rockingham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,16
Washington,Roxbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Windsor,Royalton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Bennington,Rupert,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Rutland,Rutland City,Rutland 5-1,U.S. House,NA,Democratic,Craig Barclay Hill,19
Rutland,Rutland City,Rutland 5-2,U.S. House,NA,Democratic,Craig Barclay Hill,17
Rutland,Rutland City,Rutland 5-3,U.S. House,NA,Democratic,Craig Barclay Hill,15
Rutland,Rutland City,Rutland 5-4,U.S. House,NA,Democratic,Craig Barclay Hill,9
Rutland,Rutland Town,NA,U.S. House,NA,Democratic,Craig Barclay Hill,43
Caledonia,Ryegate,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Franklin,Salisbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Franklin,Sandgate,NA,U.S. House,NA,Democratic,Craig Barclay Hill,8
Chittenden,Searsburg,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Caledonia,Shaftsbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,24
Addison,Sharon,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Bennington,Sheffield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Bennington,Shelburne,Chittenden 5-1,U.S. House,NA,Democratic,Craig Barclay Hill,20
Bennington,Shelburne,Chittenden 5-2,U.S. House,NA,Democratic,Craig Barclay Hill,9
Bennington,Sheldon,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Windsor,Shoreham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Caledonia,Shrewsbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,17
Chittenden,S. Burlington,Chittenden 3-10,U.S. House,NA,Democratic,Craig Barclay Hill,11
Chittenden,S. Burlington,Chittenden 3-7,U.S. House,NA,Democratic,Craig Barclay Hill,7
Chittenden,S. Burlington,Chittenden 3-8,U.S. House,NA,Democratic,Craig Barclay Hill,23
Chittenden,S. Burlington,Chittenden 3-9,U.S. House,NA,Democratic,Craig Barclay Hill,14
Franklin,S. Hero,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Addison,Springfield,Windsor 1-1,U.S. House,NA,Democratic,Craig Barclay Hill,0
Addison,Springfield,Windsor 1-2,U.S. House,NA,Democratic,Craig Barclay Hill,81
Rutland,St. Albans City,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Chittenden,St. Albans Town,NA,U.S. House,NA,Democratic,Craig Barclay Hill,34
Grand Isle,St. George,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Windsor,St. Johnsbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,30
Bennington,Stamford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,8
Caledonia,Stannard,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Addison,Starksboro,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Windsor,Stockbridge,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Lamoille,Stowe,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Orange,Strafford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Windham,Stratton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Rutland,Sudbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Bennington,Sunderland,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Caledonia,Sutton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Franklin,Swanton,NA,U.S. House,NA,Democratic,Craig Barclay Hill,11
Orange,Thetford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Rutland,Tinmouth,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Orange,Topsham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Windham,Townshend,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Orleans,Troy,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Orange,Tunbridge,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Chittenden,Underhill,NA,U.S. House,NA,Democratic,Craig Barclay Hill,9
Addison,Vergennes,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Windham,Vernon,NA,U.S. House,NA,Democratic,Craig Barclay Hill,13
Orange,Vershire,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Essex,Victory,NA,U.S. House,NA,Democratic,Craig Barclay Hill,0
Washington,Waitsfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,13
Caledonia,Walden,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Rutland,Wallingford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Addison,Waltham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Windham,Wardsboro,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Washington,Warren,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Orange,Washington,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Washington,Waterbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,18
Caledonia,Waterford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Lamoille,Waterville,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Windsor,Weathersfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,11
Rutland,Wells,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Orange,W. Fairlee,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Rutland,W. Haven,NA,U.S. House,NA,Democratic,Craig Barclay Hill,1
Rutland,W. Rutland,NA,U.S. House,NA,Democratic,Craig Barclay Hill,11
Windsor,W. Windsor,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Orleans,Westfield,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Chittenden,Westford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,7
Windham,Westminster,Windham 4,U.S. House,NA,Democratic,Craig Barclay Hill,2
Windham,Westminster,Windham 5,U.S. House,NA,Democratic,Craig Barclay Hill,52
Orleans,Westmore,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Windsor,Weston,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Addison,Weybridge,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Caledonia,Wheelock,NA,U.S. House,NA,Democratic,Craig Barclay Hill,3
Addison,Whiting,NA,U.S. House,NA,Democratic,Craig Barclay Hill,4
Windham,Whitingham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,6
Orange,Williamstown,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Chittenden,Williston,NA,U.S. House,NA,Democratic,Craig Barclay Hill,19
Windham,Wilmington,NA,U.S. House,NA,Democratic,Craig Barclay Hill,9
Windham,Windham,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Windsor,Windsor,NA,U.S. House,NA,Democratic,Craig Barclay Hill,5
Bennington,Winhall,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Chittenden,Winooski,NA,U.S. House,NA,Democratic,Craig Barclay Hill,17
Lamoille,Wolcott,NA,U.S. House,NA,Democratic,Craig Barclay Hill,10
Washington,Woodbury,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Bennington,Woodford,NA,U.S. House,NA,Democratic,Craig Barclay Hill,2
Windsor,Woodstock,NA,U.S. House,NA,Democratic,Craig Barclay Hill,9
Washington,Worcester,NA,U.S. House,NA,Democratic,Craig Barclay Hill,12
Addison,Addison,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Albany,NA,U.S. House,NA,Democratic,Write-Ins,0
Grand Isle,Alburgh,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Andover,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Arlington,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Athens,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Bakersfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Baltimore,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Barnard,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Barnet,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Barre City,Washington 3-1,U.S. House,NA,Democratic,Write-Ins,0
Washington,Barre City,Washington 3-2,U.S. House,NA,Democratic,Write-Ins,0
Washington,Barre City,Washington 3-3,U.S. House,NA,Democratic,Write-Ins,0
Washington,Barre Town,NA,U.S. House,NA,Democratic,Write-Ins,1
Orleans,Barton,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Belvidere,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Bennington,Bennington 2-1,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Bennington,Bennington 2-2,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Bennington,Bennington 5,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Benson,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Berkshire,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Berlin,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Bethel,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Bloomfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Bolton,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Bradford,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Braintree,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Brandon,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Brattleboro,Windham 3-1,U.S. House,NA,Democratic,Write-Ins,0
Windham,Brattleboro,Windham 3-2,U.S. House,NA,Democratic,Write-Ins,2
Windham,Brattleboro,Windham 3-3,U.S. House,NA,Democratic,Write-Ins,4
Windsor,Bridgewater,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Bridport,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Brighton,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Bristol,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Brookfield,NA,U.S. House,NA,Democratic,Write-Ins,36
Windham,Brookline,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Brownington,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Brunswick,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Burke,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Burlington,Chittenden 3-1,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Burlington,Chittenden 3-2,U.S. House,NA,Democratic,Write-Ins,2
Chittenden,Burlington,Chittenden 3-3,U.S. House,NA,Democratic,Write-Ins,2
Chittenden,Burlington,Chittenden 3-4,U.S. House,NA,Democratic,Write-Ins,1
Chittenden,Burlington,Chittenden 3-5,U.S. House,NA,Democratic,Write-Ins,3
Chittenden,Burlington,Chittenden 3-6,U.S. House,NA,Democratic,Write-Ins,0
Washington,Cabot,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Calais,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Cambridge,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Canaan,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Castleton,NA,U.S. House,NA,Democratic,Write-Ins,1
Windsor,Cavendish,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Charleston,NA,U.S. House,NA,Democratic,Write-Ins,1
Chittenden,Charlotte,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Chelsea,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Chester,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Chittenden,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Clarendon,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Colchester,Chittenden 7-1,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Colchester,Chittenden 7-2,U.S. House,NA,Democratic,Write-Ins,0
Essex,Concord,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Corinth,NA,U.S. House,NA,Democratic,Write-Ins,1
Addison,Cornwall,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Coventry,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Craftsbury,NA,U.S. House,NA,Democratic,Write-Ins,1
Rutland,Danby,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Danville,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Derby,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Dorset,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Dover,NA,U.S. House,NA,Democratic,Write-Ins,1
Windham,Dummerston,NA,U.S. House,NA,Democratic,Write-Ins,1
Washington,Duxbury,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,E. Haven,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,E. Montpelier,NA,U.S. House,NA,Democratic,Write-Ins,1
Lamoille,Eden,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Elmore,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Enosburgh,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Essex,Chittenden 6-1,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Essex,Chittenden 6-2,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Essex,Chittenden 6-3,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Fair Haven,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Fairfax,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Fairfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Fairlee,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Fayston,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Ferrisburgh,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Fletcher,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Franklin,NA,U.S. House,NA,Democratic,Write-Ins,1
Franklin,Georgia,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Glover,NA,U.S. House,NA,Democratic,Write-Ins,1
Addison,Goshen,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Grafton,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Granby,NA,U.S. House,NA,Democratic,Write-Ins,0
Grand Isle,Grand Isle,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Granville,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Greensboro,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Groton,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Guildhall,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Guilford,NA,U.S. House,NA,Democratic,Write-Ins,2
Windham,Halifax,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Hancock,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Hardwick,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Hartford,Windsor 6-1,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Hartford,Windsor 6-2,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Hartland,NA,U.S. House,NA,Democratic,Write-Ins,1
Franklin,Highgate,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Hinesburg,Chittenden 1-1,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Hinesburg,Chittenden 1-2,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Holland,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Hubbardton,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Huntington,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Hyde Park,NA,U.S. House,NA,Democratic,Write-Ins,1
Rutland,Ira,Rutland Rutland 1-1,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Ira,Rutland Rutland 1-2,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Irasburg,NA,U.S. House,NA,Democratic,Write-Ins,0
Grand Isle,Isle La Motte,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Jamaica,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Jay,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Jericho,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Johnson,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Killington,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Kirby,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Landgrove,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Leicester,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Lincoln,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Londonderry,NA,U.S. House,NA,Democratic,Write-Ins,1
Orleans,Lowell,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Ludlow,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Lunenburg,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Lyndon,NA,U.S. House,NA,Democratic,Write-Ins,1
Essex,Maidstone,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Manchester,NA,U.S. House,NA,Democratic,Write-Ins,0
Windham,Marlboro,NA,U.S. House,NA,Democratic,Write-Ins,1
Washington,Marshfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Mendon,NA,U.S. House,NA,Democratic,Write-Ins,1
Addison,Middlebury,NA,U.S. House,NA,Democratic,Write-Ins,1
Washington,Middlesex,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Middletown Springs,NA,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Milton,Chittenden 9,U.S. House,NA,Democratic,Write-Ins,0
Chittenden,Milton,Grand Isle-Chittenden 1-1,U.S. House,NA,Democratic,Write-Ins,0
Addison,Monkton,NA,U.S. House,NA,Democratic,Write-Ins,0
Franklin,Montgomery,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Montpelier,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Moretown,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Morgan,NA,U.S. House,NA,Democratic,Write-Ins,0
Lamoille,Morristown,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Mount Holly,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Mount Tabor,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,New Haven,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Newark,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Newbury,Center Town House,U.S. House,NA,Democratic,Write-Ins,0
Orange,Newbury,Town Office,U.S. House,NA,Democratic,Write-Ins,0
Orange,Newbury,West River Village,U.S. House,NA,Democratic,Write-Ins,0
Windham,Newfane,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Newport City,NA,U.S. House,NA,Democratic,Write-Ins,0
Orleans,Newport Town,NA,U.S. House,NA,Democratic,Write-Ins,0
Grand Isle,N. Hero,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Northfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Essex,Norton,NA,U.S. House,NA,Democratic,Write-Ins,0
Windsor,Norwich,NA,U.S. House,NA,Democratic,Write-Ins,0
Orange,Orange,NA,U.S. House,NA,Democratic,Write-Ins,1
Addison,Orwell,NA,U.S. House,NA,Democratic,Write-Ins,0
Addison,Panton,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Pawlet,NA,U.S. House,NA,Democratic,Write-Ins,0
Caledonia,Peacham,NA,U.S. House,NA,Democratic,Write-Ins,0
Bennington,Peru,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Pittsfield,NA,U.S. House,NA,Democratic,Write-Ins,0
Rutland,Pittsford,NA,U.S. House,NA,Democratic,Write-Ins,0
Washington,Plainfield,NA,U.S. House,NA,Democratic,Write-Ins,0
